month;id;name;type;data_status;unique_users;net_reach;unique_clients;visits;impressions;impressions_at_percent;usetime_seconds;usetime_formatted;impressions_per_visits
2022-05-01;78;"tvnow.at";service;OK;179189;2.546;173994;977031;2496613;99.22;581;09:41;2.56
2022-05-01;76;"vip.de";service;OK;175320;2.491;190167;626343;1788532;99.74;228;03:48;2.86
2022-05-01;75;"rtl.de";service;OK;0;0;694;1936;2425;99.09;109;01:49;1.25
2022-05-01;74;"kochbar.de";service;OK;35990;0.511;33420;37215;59100;99.76;103;01:43;1.59
2022-05-01;40;"kronehit.at";service;OK;259111;3.682;309939;857570;2158909;90.12;226;03:46;2.52
2022-05-01;34;"heute.at";service;OK;3833356;54.474;7990180;41233579;134744365;90.07;203;03:23;3.27
2022-05-01;19;"falstaff.at";service;OK;275041;3.908;503446;770088;2529551;68.63;151;02:31;3.28
2022-05-01;9;"cineplexx.at";service;OK;438532;6.232;594300;1103438;3944661;91.29;228;03:48;3.57
2022-05-01;4;"COPE";adnetwork;OK;5633511;80.056;19228394;131329925;1648320533;92.98;460;07:40;12.55
2022-05-01;188;"tele.at";service;OK;231567;3.291;281365;1660860;7453857;94.89;186;03:06;4.49
2022-05-01;184;"arboe.at";service;OK;73125;1.039;78535;103318;247931;84.87;185;03:05;2.40
2022-05-01;148;"willhaben.at";service;OK;4689428;66.64;8172421;87319076;1492100552;93.87;563;09:23;17.09
2022-05-01;92;"wienerin.at";service;OK;82036;1.166;395033;518549;695193;28.06;113;01:53;1.34
2022-05-01;88;"ligaportal.at";service;OK;895040;12.719;959556;7526120;56627160;97.13;456;07:36;7.52
2022-05-01;87;"ichkoche.at";service;OK;807180;11.471;1467424;2332295;4522383;65.03;154;02:34;1.94
2022-05-01;86;"diva-online.at";service;OK;708;0.01;3160;3453;4853;47.85;98;01:38;1.41
2022-05-01;84;"kleinezeitung.at";service;OK;2123618;30.178;3262043;13127769;32259539;93.34;196;03:16;2.46
2022-05-01;83;"diepresse.com";service;OK;1316023;18.701;1875625;6125024;14684040;88.10;213;03:33;2.40
2022-05-01;42;"netdoktor.at";service;NO_DATA;;;;;;;;;
2022-05-01;28;"gutekueche.at";service;OK;1861484;26.453;7055519;13419548;23778481;36.54;188;03:08;1.77
2022-06-01;1;"austria.com/plus";adnetwork;OK;3882487;55.172;8077805;46519370;226833063;90.30;234;03:54;4.88
2022-06-01;177;"bvz.at";service;OK;164036;2.331;211675;485282;3462217;93.58;146;02:26;7.13
2022-06-01;146;"tvheute.at - das TV-Magazin";service;OK;618677;8.792;679613;3144720;12611272;92.80;168;02:48;4.01
2022-06-01;126;"tt.com";service;OK;1153173;16.387;1746104;7979292;25525059;88.43;229;03:49;3.20
2022-06-01;123;"regionaljobs.at";service;OK;22768;0.324;137059;511753;1115828;12.07;128;02:08;2.18
2022-06-01;122;"tips.at";service;OK;229762;3.265;291973;463122;1041816;73.53;161;02:41;2.25
2022-06-01;81;"sn.at - Salzburger Nachrichten";service;OK;850068;12.08;1224723;2771649;21466686;84.65;199;03:19;7.75
2022-06-01;80;"salzburg24.at";service;OK;942272;13.39;1289995;5769790;26114056;92.72;198;03:18;4.53
2022-06-01;64;"nachrichten.at - Nachrichten.at";service;OK;1240403;17.627;1696125;7395708;26195208;92.66;225;03:45;3.54
2022-06-01;54;"noen.at - NÖN";service;OK;826602;11.747;1024588;3336859;27832058;96.63;160;02:40;8.34
2022-06-01;4;"vol.at - VORARLBERG ONLINE";service;OK;1398337;19.871;1857108;11690164;52379947;90.07;268;04:28;4.48
2022-06-01;3;"vienna.at - VIENNA ONLINE";service;OK;923628;13.125;1161641;2643513;5305094;88.70;155;02:35;2.01
2022-06-01;2;"Goldbach Audience";adnetwork;OK;4259340;60.528;9680139;53625990;174696705;90.55;238;03:58;3.26
2022-06-01;391;"yesss.at";service;OK;106390;1.512;85839;255276;648637;92.65;299;04:59;2.54
2022-06-01;376;"world.a1.net";service;OK;187830;2.669;232147;1507225;2642697;97.10;426;07:06;1.75
2022-06-01;349;"mail.a1.net";service;OK;214546;3.049;212313;1507681;5874949;93.97;215;03:35;3.90
2022-06-01;187;"drei.at";service;OK;871285;12.381;1044173;5352267;14873495;95.35;381;06:21;2.78
2022-06-01;78;"tvnow.at";service;OK;144736;2.057;167183;939901;2351279;99.05;593;09:53;2.50
2022-06-01;76;"vip.de";service;OK;208788;2.967;264693;768073;1999957;99.77;200;03:20;2.60
2022-06-01;75;"rtl.de";service;OK;742;0.011;1696;2870;3233;97.90;111;01:51;1.13
2022-06-01;74;"kochbar.de";service;OK;78019;1.109;66337;78655;108404;99.76;130;02:10;1.38
2022-06-01;40;"kronehit.at";service;OK;189260;2.689;269308;732008;1607181;87.30;225;03:45;2.20
2022-06-01;34;"heute.at";service;OK;3738187;53.122;7643335;40933920;136210755;89.77;201;03:21;3.33
2022-06-01;19;"falstaff.at";service;OK;255283;3.628;472362;724773;2354458;65.45;142;02:22;3.25
2022-06-01;9;"cineplexx.at";service;OK;398276;5.66;560152;1056454;3782881;90.95;226;03:46;3.58
2022-06-01;4;"COPE";adnetwork;OK;5509061;78.287;18256944;121284780;1494422926;92.77;455;07:35;12.32
2022-06-01;188;"tele.at";service;OK;236131;3.356;264418;1530036;6972271;94.83;188;03:08;4.56
2022-06-01;184;"arboe.at";service;OK;83503;1.187;75503;99185;229283;86.76;187;03:07;2.31
2022-06-01;148;"willhaben.at";service;OK;4668475;66.342;8101518;82258757;1365545252;93.75;551;09:11;16.60
2022-06-01;92;"wienerin.at";service;OK;85063;1.209;401901;518848;711648;27.00;109;01:49;1.37
2022-06-01;88;"ligaportal.at";service;OK;789853;11.224;893381;5271575;31844273;96.00;510;08:30;6.04
2022-06-01;87;"ichkoche.at";service;OK;749887;10.656;1360669;2164484;4227873;65.55;152;02:32;1.95
2022-06-01;86;"diva-online.at";service;OK;0;0;3459;3689;4840;51.40;73;01:13;1.31
2022-06-01;84;"kleinezeitung.at";service;OK;2113429;30.033;3408730;13237497;36012896;92.33;198;03:18;2.72
2022-06-01;83;"diepresse.com";service;OK;1153387;16.39;1662704;5147408;12729627;87.60;218;03:38;2.47
2022-06-01;42;"netdoktor.at";service;NO_DATA;;;;;;;;;
2022-06-01;28;"gutekueche.at";service;OK;1607677;22.846;6216041;11763148;20756407;36.76;185;03:05;1.76
2022-07-01;1;"austria.com/plus";adnetwork;OK;3895280;55.354;8472241;49281173;254081642;87.67;232;03:52;5.16
2022-07-01;177;"bvz.at";service;OK;176080;2.502;233000;530788;4418634;93.65;145;02:25;8.32
2022-07-01;146;"tvheute.at - das TV-Magazin";service;OK;578136;8.216;715696;3360404;13680824;92.74;172;02:52;4.07
2022-07-01;126;"tt.com";service;OK;1161870;16.511;1807443;8543174;26775687;87.12;227;03:47;3.13
2022-07-01;123;"regionaljobs.at";service;OK;24341;0.346;125189;493789;1038077;13.01;122;02:02;2.10
2022-07-01;122;"tips.at";service;OK;4605;0.065;7768;12769;44386;93.66;215;03:35;3.48
2022-07-01;81;"sn.at - Salzburger Nachrichten";service;OK;973424;13.833;1444361;3317636;23774634;85.11;199;03:19;7.17
2022-07-01;80;"salzburg24.at";service;OK;1077409;15.311;1574172;6622695;38942355;92.07;201;03:21;5.88
2022-07-01;64;"nachrichten.at - Nachrichten.at";service;OK;1336609;18.994;2175173;8664283;40790209;78.42;215;03:35;4.71
2022-07-01;54;"noen.at - NÖN";service;OK;749441;10.65;947420;3252418;20751464;95.32;154;02:34;6.38
2022-07-01;4;"vol.at - VORARLBERG ONLINE";service;OK;1346636;19.137;1840414;11970667;55583250;89.47;266;04:26;4.64
2022-07-01;3;"vienna.at - VIENNA ONLINE";service;OK;813029;11.554;1038696;2435082;4710758;87.50;149;02:29;1.93
2022-07-01;2;"Goldbach Audience";adnetwork;OK;4290375;60.969;10212047;57653216;183760188;88.21;237;03:57;3.19
2022-07-01;391;"yesss.at";service;OK;91665;1.303;92515;271687;710189;91.55;294;04:54;2.61
2022-07-01;376;"world.a1.net";service;OK;200990;2.856;237861;1549053;2725410;96.48;428;07:08;1.76
2022-07-01;349;"mail.a1.net";service;OK;204140;2.901;204169;1524234;5942364;93.77;212;03:32;3.90
2022-07-01;187;"drei.at";service;OK;839820;11.934;1055566;5506860;15668362;93.88;388;06:28;2.85
2022-07-01;78;"tvnow.at";service;OK;172808;2.456;192617;1014582;2319436;98.86;614;10:14;2.29
2022-07-01;76;"vip.de";service;OK;210030;2.985;289846;824621;1953160;99.74;192;03:12;2.37
2022-07-01;75;"rtl.de";service;OK;1272;0.018;3448;4631;5226;97.11;115;01:55;1.13
2022-07-01;74;"kochbar.de";service;OK;39684;0.564;39178;43918;67177;99.72;96;01:36;1.53
2022-07-01;40;"kronehit.at";service;OK;164096;2.332;273658;852573;1642773;85.90;228;03:48;1.93
2022-07-01;34;"heute.at";service;OK;3741323;53.166;8106714;44261990;143374649;86.93;200;03:20;3.24
2022-07-01;19;"falstaff.at";service;OK;250939;3.566;488737;758143;2278526;66.52;146;02:26;3.01
2022-07-01;9;"cineplexx.at";service;OK;521066;7.405;676525;1345645;4733116;91.77;228;03:48;3.52
2022-07-01;4;"COPE";adnetwork;OK;5323297;75.647;17681647;120360101;1485586875;92.01;453;07:33;12.34
2022-07-01;188;"tele.at";service;OK;222935;3.168;253713;1553207;7171930;94.89;188;03:08;4.62
2022-07-01;184;"arboe.at";service;OK;50746;0.721;61575;83122;191164;86.02;184;03:04;2.30
2022-07-01;148;"willhaben.at";service;OK;4385749;62.324;7893154;82207443;1367535204;92.97;555;09:15;16.64
2022-07-01;92;"wienerin.at";service;OK;99426;1.413;412844;532919;728211;24.61;109;01:49;1.37
2022-07-01;88;"ligaportal.at";service;OK;515468;7.325;578081;2995940;16466374;94.37;450;07:30;5.50
2022-07-01;87;"ichkoche.at";service;OK;805500;11.447;1438201;2359661;4589740;66.94;152;02:32;1.95
2022-07-01;86;"diva-online.at";service;OK;5217;0.074;3179;3365;4365;51.16;90;01:30;1.30
2022-07-01;84;"kleinezeitung.at";service;OK;1988922;28.264;3254973;13613098;36383700;92.85;203;03:23;2.67
2022-07-01;83;"diepresse.com";service;OK;1064261;15.124;1641039;5268518;13355480;86.66;225;03:45;2.53
2022-07-01;42;"netdoktor.at";service;OK;596849;8.482;769357;1327581;2228059;97.92;155;02:35;1.68
2022-07-01;28;"gutekueche.at";service;OK;1666435;23.681;6142382;11979990;21948667;38.35;183;03:03;1.83
2022-08-01;1;"austria.com/plus";adnetwork;OK;3977737;56.526;8439442;48310939;234820650;89.77;240;04:00;4.86
2022-08-01;177;"bvz.at";service;OK;180650;2.567;236209;514771;3797770;92.58;148;02:28;7.38
2022-08-01;146;"tvheute.at - das TV-Magazin";service;OK;717650;10.198;832336;3688477;14907078;92.37;178;02:58;4.04
2022-08-01;126;"tt.com";service;OK;1077798;15.316;1737127;7988128;25276975;87.59;233;03:53;3.16
2022-08-01;123;"regionaljobs.at";service;OK;32775;0.466;117222;468118;871530;15.73;113;01:53;1.86
2022-08-01;122;"tips.at";service;OK;200575;2.85;223501;317704;553945;91.23;167;02:47;1.74
2022-08-01;81;"sn.at - Salzburger Nachrichten";service;OK;1016956;14.452;1554771;3559182;25955261;85.53;200;03:20;7.29
2022-08-01;80;"salzburg24.at";service;OK;955718;13.581;1361790;5838441;25115717;91.69;212;03:32;4.30
2022-08-01;64;"nachrichten.at - Nachrichten.at";service;OK;1499791;21.313;2082193;8621659;29429152;92.74;224;03:44;3.41
2022-08-01;54;"noen.at - NÖN";service;OK;874279;12.424;1080802;3489778;25835024;95.47;164;02:44;7.40
2022-08-01;4;"vol.at - VORARLBERG ONLINE";service;OK;1260943;17.919;1759133;11415356;55250037;89.12;278;04:38;4.84
2022-08-01;3;"vienna.at - VIENNA ONLINE";service;OK;790735;11.237;1006820;2262348;4472761;87.67;156;02:36;1.98
2022-08-01;2;"Goldbach Audience";adnetwork;OK;4541034;64.531;11009105;56837124;183402242;87.65;239;03:59;3.23
2022-08-01;391;"yesss.at";service;OK;103219;1.467;99480;277350;717163;91.18;302;05:02;2.59
2022-08-01;376;"world.a1.net";service;OK;241392;3.43;269001;1560645;2732322;96.27;430;07:10;1.75
2022-08-01;349;"mail.a1.net";service;OK;209270;2.974;211436;1522244;5837905;93.78;221;03:41;3.84
2022-08-01;187;"drei.at";service;OK;886952;12.604;1105678;5562489;15822435;93.32;383;06:23;2.84
2022-08-01;78;"tvnow.at";service;OK;198611;2.822;198193;1029132;2289564;98.84;625;10:25;2.22
2022-08-01;76;"vip.de";service;OK;216140;3.071;287168;785008;1992632;99.73;196;03:16;2.54
2022-08-01;75;"rtl.de";service;OK;338;0.005;4658;9190;15070;99.10;253;04:13;1.64
2022-08-01;74;"kochbar.de";service;OK;33257;0.473;36731;40906;63469;99.73;93;01:33;1.55
2022-08-01;40;"kronehit.at";service;OK;157757;2.242;232933;659116;1351673;84.73;223;03:43;2.05
2022-08-01;34;"heute.at";service;OK;3985994;56.643;8826980;43531664;143532567;86.19;201;03:21;3.30
2022-08-01;19;"falstaff.at";service;OK;277963;3.95;515677;764976;2068364;73.29;166;02:46;2.70
2022-08-01;9;"cineplexx.at";service;OK;533675;7.584;715605;1359467;4732391;90.87;228;03:48;3.48
2022-08-01;4;"COPE";adnetwork;OK;5580038;79.296;18821144;128653115;1609974587;91.67;468;07:48;12.51
2022-08-01;188;"tele.at";service;OK;261857;3.721;281401;1617720;7506719;94.85;196;03:16;4.64
2022-08-01;184;"arboe.at";service;OK;50850;0.723;54172;71446;156583;85.03;185;03:05;2.19
2022-08-01;148;"willhaben.at";service;OK;4573025;64.985;8337213;85660713;1451980582;92.45;570;09:30;16.95
2022-08-01;92;"wienerin.at";service;OK;114834;1.632;455804;576952;804894;25.96;114;01:54;1.40
2022-08-01;88;"ligaportal.at";service;OK;908091;12.905;1074144;7379889;53627194;95.63;475;07:55;7.27
2022-08-01;87;"ichkoche.at";service;OK;824583;11.718;1497831;2374609;4602759;65.11;154;02:34;1.94
2022-08-01;86;"diva-online.at";service;OK;1136;0.016;2950;3186;4493;46.49;101;01:41;1.41
2022-08-01;84;"kleinezeitung.at";service;OK;2047769;29.1;3190877;13393929;37675333;93.30;209;03:29;2.81
2022-08-01;83;"diepresse.com";service;OK;1113858;15.829;1602501;5074056;13345431;87.27;234;03:54;2.63
2022-08-01;42;"netdoktor.at";service;OK;709162;10.078;852531;1437151;2446352;98.01;163;02:43;1.70
2022-08-01;28;"gutekueche.at";service;OK;1824595;25.929;6714388;12687873;22834275;38.23;189;03:09;1.80
2022-09-01;1;"austria.com/plus";adnetwork;OK;4087906;58.092;8309991;47641231;232127662;90.59;243;04:03;4.87
2022-09-01;177;"bvz.at";service;OK;121838;1.731;166953;391386;2679683;93.03;160;02:40;6.85
2022-09-01;146;"tvheute.at - das TV-Magazin";service;OK;690453;9.812;823310;3803613;15062052;92.07;178;02:58;3.96
2022-09-01;126;"tt.com";service;OK;971423;13.805;1562022;7302593;22884035;88.35;245;04:05;3.13
2022-09-01;123;"regionaljobs.at";service;OK;7516;0.107;109508;445061;797866;17.15;90;01:30;1.79
2022-09-01;122;"tips.at";service;OK;411501;5.848;467154;793734;1478251;92.67;158;02:38;1.86
2022-09-01;81;"sn.at - Salzburger Nachrichten";service;OK;918799;13.057;1293909;3085949;24967469;87.21;214;03:34;8.09
2022-09-01;80;"salzburg24.at";service;OK;1010470;14.359;1341934;5676068;28065566;92.59;214;03:34;4.94
2022-09-01;64;"nachrichten.at - Nachrichten.at";service;OK;1532810;21.782;2099849;8891873;29703619;92.81;224;03:44;3.34
2022-09-01;54;"noen.at - NÖN";service;OK;792582;11.263;963587;3084741;23537827;96.70;173;02:53;7.63
2022-09-01;4;"vol.at - VORARLBERG ONLINE";service;OK;1362810;19.366;1843660;11162979;53317491;90.02;280;04:40;4.78
2022-09-01;3;"vienna.at - VIENNA ONLINE";service;OK;1095070;15.562;1405441;2816799;5171646;87.80;166;02:46;1.84
2022-09-01;2;"Goldbach Audience";adnetwork;OK;4462049;63.408;10442140;57720554;197829512;88.97;245;04:05;3.43
2022-09-01;391;"yesss.at";service;OK;116468;1.655;100536;284658;811829;92.55;319;05:19;2.85
2022-09-01;376;"world.a1.net";service;OK;195940;2.784;232012;1454116;2489350;96.91;427;07:07;1.71
2022-09-01;349;"mail.a1.net";service;OK;199238;2.831;214386;1555812;5844077;93.87;231;03:51;3.76
2022-09-01;187;"drei.at";service;OK;891660;12.671;1084566;5468108;16182163;94.98;387;06:27;2.96
2022-09-01;78;"tvnow.at";service;OK;183111;2.602;221517;1096126;2479819;98.81;564;09:24;2.26
2022-09-01;76;"vip.de";service;OK;199429;2.834;235515;699502;1998248;99.69;235;03:55;2.86
2022-09-01;75;"rtl.de";service;OK;3429;0.049;6797;15401;28428;99.53;270;04:30;1.85
2022-09-01;74;"kochbar.de";service;OK;43891;0.624;35021;39169;60944;99.78;99;01:39;1.56
2022-09-01;40;"kronehit.at";service;OK;250615;3.561;344247;866619;2011654;89.21;218;03:38;2.32
2022-09-01;34;"heute.at";service;OK;3916867;55.661;8299166;44402730;156802293;87.74;209;03:29;3.53
2022-09-01;19;"falstaff.at";service;OK;323798;4.601;537640;810366;2141720;73.33;162;02:42;2.64
2022-09-01;9;"cineplexx.at";service;OK;549882;7.814;702481;1337492;4637945;90.48;232;03:52;3.47
2022-09-01;4;"COPE";adnetwork;OK;5437013;77.263;17655558;130733060;1665719616;92.73;479;07:59;12.74
2022-09-01;188;"tele.at";service;OK;219284;3.116;275622;1680013;7695818;94.86;196;03:16;4.58
2022-09-01;184;"arboe.at";service;OK;39235;0.558;55269;73357;171068;85.70;190;03:10;2.33
2022-09-01;148;"willhaben.at";service;OK;4467163;63.481;7714237;87332843;1498138170;93.56;581;09:41;17.15
2022-09-01;92;"wienerin.at";service;OK;78245;1.112;385734;487404;680701;26.21;108;01:48;1.40
2022-09-01;88;"ligaportal.at";service;OK;857614;12.187;967270;8172866;60103956;96.48;474;07:54;7.35
2022-09-01;87;"ichkoche.at";service;OK;792376;11.26;1512701;2434528;4628498;64.18;158;02:38;1.90
2022-09-01;86;"diva-online.at";service;OK;3829;0.054;2507;2903;4204;51.24;119;01:59;1.45
2022-09-01;84;"kleinezeitung.at";service;OK;1971688;28.019;3143668;12798008;40242357;92.89;216;03:36;3.14
2022-09-01;83;"diepresse.com";service;OK;1072182;15.236;1656927;5323649;14008821;87.09;240;04:00;2.63
2022-09-01;42;"netdoktor.at";service;OK;641299;9.113;795895;1347299;2310228;98.20;162;02:42;1.71
2022-09-01;28;"gutekueche.at";service;OK;1787676;25.404;6530744;12687690;22237231;38.78;196;03:16;1.75
2022-10-01;1;"austria.com/plus";adnetwork;OK;4207515;59.791;8646688;49276254;215500339;90.91;231;03:51;4.37
2022-10-01;177;"bvz.at";service;OK;168616;2.396;204874;455849;2731544;93.81;163;02:43;5.99
2022-10-01;146;"tvheute.at - das TV-Magazin";service;OK;734576;10.439;946335;4369792;17329267;91.79;173;02:53;3.97
2022-10-01;126;"tt.com";service;OK;1003869;14.266;1522180;7069238;23174513;89.23;234;03:54;3.28
2022-10-01;123;"regionaljobs.at";service;OK;29679;0.422;114860;475204;848782;12.69;70;01:10;1.79
2022-10-01;122;"tips.at";service;OK;384616;5.466;491333;794892;1504916;92.63;158;02:38;1.89
2022-10-01;81;"sn.at - Salzburger Nachrichten";service;OK;1065427;15.14;1574134;3603629;25844631;88.40;194;03:14;7.17
2022-10-01;80;"salzburg24.at";service;OK;1016501;14.445;1398109;5811471;20494627;92.95;205;03:25;3.53
2022-10-01;64;"nachrichten.at - Nachrichten.at";service;OK;1623271;23.068;2280341;9105924;30083664;93.36;214;03:34;3.30
2022-10-01;54;"noen.at - NÖN";service;OK;766284;10.889;979908;3003587;17872183;96.65;164;02:44;5.95
2022-10-01;4;"vol.at - VORARLBERG ONLINE";service;OK;1408830;20.02;1817078;11406630;44396520;90.36;268;04:28;3.89
2022-10-01;3;"vienna.at - VIENNA ONLINE";service;OK;1095783;15.572;1388129;2914618;5368615;89.01;155;02:35;1.84
2022-10-01;2;"Goldbach Audience";adnetwork;OK;4689205;66.636;10981354;58277164;195189041;89.04;229;03:49;3.35
2022-10-01;391;"yesss.at";service;OK;98575;1.401;93900;270147;741303;93.05;310;05:10;2.74
2022-10-01;376;"world.a1.net";service;OK;184832;2.627;229822;1445787;2436057;97.52;417;06:57;1.68
2022-10-01;349;"mail.a1.net";service;OK;201716;2.867;217172;1536880;5812406;95.21;226;03:46;3.78
2022-10-01;187;"drei.at";service;OK;891605;12.67;1084545;5493403;15461252;95.16;367;06:07;2.81
2022-10-01;78;"tvnow.at";service;OK;177322;2.52;204054;1051455;2351518;98.90;560;09:20;2.24
2022-10-01;76;"vip.de";service;OK;117310;1.667;146349;533112;1582559;99.63;236;03:56;2.97
2022-10-01;75;"rtl.de";service;OK;2757;0.039;4905;11322;19588;99.60;199;03:19;1.73
2022-10-01;74;"kochbar.de";service;OK;39821;0.566;36625;40852;62761;99.71;94;01:34;1.54
2022-10-01;40;"kronehit.at";service;OK;168197;2.39;230413;624679;1631489;88.86;224;03:44;2.61
2022-10-01;34;"heute.at";service;OK;4102644;58.301;8773059;44731705;153893025;87.88;193;03:13;3.44
2022-10-01;19;"falstaff.at";service;OK;394629;5.608;657391;1036987;2760518;69.19;154;02:34;2.66
2022-10-01;9;"cineplexx.at";service;OK;703873;10.002;860973;1732106;5987565;91.34;225;03:45;3.46
2022-10-01;4;"COPE";adnetwork;OK;5873203;83.462;19895915;140534915;1726678257;92.82;462;07:42;12.29
2022-10-01;601;"styleupyourlife.at";service;OK;588270;8.36;1487324;2350447;5483003;57.08;116;01:56;2.33
2022-10-01;568;"lebexund.jetzt";service;OK;0;0;0;0;0;0.00;0;00:00;0.00
2022-10-01;188;"tele.at";service;OK;297586;4.229;316928;1928101;8815601;95.16;189;03:09;4.57
2022-10-01;184;"arboe.at";service;OK;44715;0.635;45490;60772;135202;89.27;179;02:59;2.22
2022-10-01;148;"willhaben.at";service;OK;4776422;67.876;8019313;89838073;1527977255;93.84;575;09:35;17.01
2022-10-01;92;"wienerin.at";service;OK;85152;1.21;425120;521859;746913;24.86;99;01:39;1.43
2022-10-01;88;"ligaportal.at";service;OK;1395325;19.828;1563204;10587670;71766186;96.94;450;07:30;6.78
2022-10-01;87;"ichkoche.at";service;OK;919137;13.061;1755806;2829825;5371124;63.04;151;02:31;1.90
2022-10-01;86;"diva-online.at";service;OK;890;0.013;2804;3096;4434;56.70;95;01:35;1.43
2022-10-01;84;"kleinezeitung.at";service;OK;2093169;29.745;3625332;13893716;49929657;90.11;196;03:16;3.59
2022-10-01;83;"diepresse.com";service;OK;1163847;16.539;1707099;5152258;13783280;87.76;238;03:58;2.68
2022-10-01;42;"netdoktor.at";service;OK;653870;9.292;785876;1306313;2230056;98.11;155;02:35;1.71
2022-10-01;28;"gutekueche.at";service;OK;1954938;27.781;7120242;13883535;24050043;38.68;190;03:10;1.73
2022-11-01;1;"austria.com/plus";adnetwork;OK;4208744;59.809;8481199;47745562;216438473;91.64;231;03:51;4.53
2022-11-01;177;"bvz.at";service;OK;183295;2.605;217522;504252;2808598;94.78;142;02:22;5.57
2022-11-01;146;"tvheute.at - das TV-Magazin";service;OK;718205;10.206;926490;4263223;17257344;92.16;175;02:55;4.05
2022-11-01;126;"tt.com";service;OK;927033;13.174;1363383;6205897;20845005;89.83;234;03:54;3.36
2022-11-01;123;"regionaljobs.at";service;OK;26207;0.372;137093;492825;914202;13.57;77;01:17;1.86
2022-11-01;122;"tips.at";service;OK;767621;10.908;876373;1416905;2281730;95.10;157;02:37;1.61
2022-11-01;81;"sn.at - Salzburger Nachrichten";service;OK;1178088;16.741;1711830;3810515;26500102;88.71;195;03:15;6.95
2022-11-01;80;"salzburg24.at";service;OK;1127339;16.02;1494909;5743710;25666972;93.85;200;03:20;4.47
2022-11-01;64;"nachrichten.at - Nachrichten.at";service;OK;1521488;21.621;2098024;8683067;28944982;94.56;223;03:43;3.33
2022-11-01;54;"noen.at - NÖN";service;OK;836801;11.891;1006700;3198405;19958800;96.77;162;02:42;6.24
2022-11-01;4;"vol.at - VORARLBERG ONLINE";service;OK;1312843;18.656;1731642;10803200;41680389;90.88;272;04:32;3.86
2022-11-01;3;"vienna.at - VIENNA ONLINE";service;OK;900776;12.801;1118728;2449972;4612403;89.41;148;02:28;1.88
2022-11-01;2;"Goldbach Audience";adnetwork;OK;4425595;62.89;10073921;52184540;165721892;91.51;228;03:48;3.18
2022-11-01;391;"yesss.at";service;OK;91461;1.3;97974;261501;704161;94.03;299;04:59;2.69
2022-11-01;376;"world.a1.net";service;OK;196879;2.798;231699;1281121;2333860;97.85;409;06:49;1.82
2022-11-01;349;"mail.a1.net";service;OK;191789;2.725;207155;1459510;5774042;96.26;234;03:54;3.96
2022-11-01;187;"drei.at";service;OK;779621;11.079;951595;4790935;14296853;96.06;360;06:00;2.98
2022-11-01;78;"tvnow.at";service;OK;173573;2.467;188045;966469;2169370;99.02;571;09:31;2.24
2022-11-01;76;"vip.de";service;OK;189300;2.69;217077;611243;1811150;99.66;221;03:41;2.96
2022-11-01;75;"rtl.de";service;OK;4710;0.067;4013;10168;19552;99.86;222;03:42;1.92
2022-11-01;74;"kochbar.de";service;OK;43513;0.618;38778;43196;68070;99.76;98;01:38;1.58
2022-11-01;40;"kronehit.at";service;OK;208461;2.962;251811;590422;1731936;88.89;227;03:47;2.93
2022-11-01;34;"heute.at";service;OK;3853072;54.754;7990946;39891680;126604556;90.60;193;03:13;3.17
2022-11-01;19;"falstaff.at";service;OK;491801;6.989;739891;1132397;3133289;80.78;153;02:33;2.77
2022-11-01;9;"cineplexx.at";service;OK;568698;8.082;723241;1348516;4640436;90.17;218;03:38;3.44
2022-11-01;4;"COPE";adnetwork;OK;5723142;81.329;18990819;132043966;1637479263;93.06;473;07:53;12.40
2022-11-01;601;"styleupyourlife.at";service;OK;423621;6.02;823556;1202869;2653100;60.23;111;01:51;2.21
2022-11-01;568;"lebexund.jetzt";service;OK;0;0;0;0;0;0.00;0;00:00;0.00
2022-11-01;188;"tele.at";service;OK;309130;4.393;312822;1872426;8859291;95.19;189;03:09;4.73
2022-11-01;184;"arboe.at";service;OK;31021;0.441;38721;51145;114174;92.34;169;02:49;2.23
2022-11-01;148;"willhaben.at";service;OK;4779919;67.926;8063931;89429159;1489898454;94.05;576;09:36;16.66
2022-11-01;92;"wienerin.at";service;OK;101727;1.446;369281;441859;615936;26.10;92;01:32;1.39
2022-11-01;88;"ligaportal.at";service;OK;849556;12.073;940363;5274227;28151017;96.49;526;08:46;5.34
2022-11-01;87;"ichkoche.at";service;OK;966302;13.732;1759257;2854333;5676303;66.69;154;02:34;1.99
2022-11-01;86;"diva-online.at";service;OK;322;0.005;3465;3845;5277;62.10;77;01:17;1.37
2022-11-01;84;"kleinezeitung.at";service;OK;1896499;26.95;3110885;12208540;44513525;94.84;208;03:28;3.65
2022-11-01;83;"diepresse.com";service;OK;970949;13.798;1468352;4473508;12359076;88.51;242;04:02;2.76
2022-11-01;42;"netdoktor.at";service;OK;598237;8.501;732074;1172320;2021615;97.43;154;02:34;1.72
2022-11-01;28;"gutekueche.at";service;OK;2187883;31.091;7473108;14505836;26557317;40.87;192;03:12;1.83
2022-12-01;1;"austria.com/plus";adnetwork;OK;4060464;57.702;8471593;47519613;204749064;91.39;222;03:42;4.31
2022-12-01;177;"bvz.at";service;OK;188627;2.681;229845;541747;2564711;94.71;141;02:21;4.73
2022-12-01;146;"tvheute.at - das TV-Magazin";service;OK;893163;12.692;1053125;4859683;20299586;92.11;178;02:58;4.18
2022-12-01;126;"tt.com";service;OK;928636;13.196;1350699;6032361;19030066;89.05;214;03:34;3.15
