month;id;name;type;data_status;unique_users;net_reach;unique_clients;visits;impressions;impressions_at_percent;usetime_seconds;usetime_formatted;impressions_per_visits
2023-08-01;81;"sn.at - Salzburger Nachrichten";service;OK;1242700;17.57;1628339;4152515;27237225;86.70;183;03:03;6.56
2023-08-01;83;"diepresse.com";service;OK;1200944;16.979;1632470;5011842;10439350;86.89;216;03:36;2.08
2023-08-01;84;"kleinezeitung.at";service;OK;2558643;36.175;3969614;17922046;60029958;92.10;217;03:37;3.35
2023-08-01;87;"ichkoche.at";service;OK;786199;11.115;1104375;1826946;3961041;82.85;176;02:56;2.17
2023-08-01;88;"ligaportal.at";service;OK;876262;12.389;1095663;7997341;56435600;95.11;457;07:37;7.06
2023-08-01;94;"servustv.com";service;OK;640556;9.056;1223249;2640060;6960057;64.40;271;04:31;2.64
2023-08-01;96;"bergwelten.com";service;OK;212825;3.009;683137;1154680;1865161;33.94;223;03:43;1.62
2023-08-01;97;"servus.com";service;OK;186324;2.634;315109;411763;559778;53.14;125;02:05;1.36
2023-08-01;98;"speedweek.com";service;OK;140763;1.99;666423;2576379;5016199;17.22;248;04:08;1.95
2023-08-01;103;"skysportaustria.at - Sky Österreich";service;OK;425947;6.022;516177;1756887;5606264;93.64;196;03:16;3.19
2023-08-01;105;"solidbau.at - SOLID - Wirtschaft und Technik am Bau";service;OK;9186;0.13;8873;13697;22264;78.81;148;02:28;1.63
2023-08-01;107;"laola1.at";service;OK;1275504;18.033;1624924;7637718;20259097;89.11;249;04:09;2.65
2023-08-01;110;"springermedizin.at - Springer Medizin";service;OK;2462;0.035;17054;20359;44468;28.60;113;01:53;2.18
2023-08-01;112;"atv.at";service;OK;86265;1.22;109147;237432;648414;77.41;222;03:42;2.73
2023-08-01;113;"prosieben.at - ProSieben.at";service;OK;77917;1.102;85126;123865;256821;93.36;177;02:57;2.07
2023-08-01;114;"puls4.com";service;OK;49011;0.693;64902;123345;259117;85.93;198;03:18;2.10
2023-08-01;115;"sat1.at";service;OK;92748;1.311;95608;145480;325680;91.01;261;04:21;2.24
2023-08-01;116;"sixx.at";service;OK;50210;0.71;56102;112539;209919;89.44;184;03:04;1.87
2023-08-01;117;"songtexte.com";service;OK;267032;3.775;271548;411595;644518;99.05;191;03:11;1.57
2023-08-01;118;"wetter.com";service;OK;1507718;21.317;1806063;7931653;15344610;95.15;179;02:59;1.93
2023-08-01;122;"tips.at";service;OK;984473;13.919;1102359;2897110;4309002;94.35;158;02:38;1.49
2023-08-01;123;"regionaljobs.at";service;OK;23870;0.337;113704;337898;681482;15.68;48;00:48;2.02
2023-08-01;126;"tt.com";service;OK;1241749;17.556;1856244;8752261;27200043;86.72;224;03:44;3.11
2023-08-01;128;"k.at";service;OK;65030;0.919;356637;436667;506146;30.65;87;01:27;1.16
2023-08-01;129;"profil.at";service;OK;277517;3.924;317256;490179;909595;84.26;229;03:49;1.86
2023-08-01;131;"events.at";service;OK;182676;2.583;214488;284669;544653;89.05;154;02:34;1.91
2023-08-01;132;"film.at";service;OK;268536;3.797;933165;1193090;1980497;46.41;114;01:54;1.66
2023-08-01;133;"futurezone.at - FUTUREZONE.at";service;OK;348521;4.927;536555;1088679;1943434;67.76;200;03:20;1.79
2023-08-01;134;"kurier.at - KURIER.at";service;OK;2690105;38.033;4658259;16193374;33291066;85.27;192;03:12;2.06
2023-08-01;135;"motor.at";service;OK;187907;2.657;285397;357773;507747;60.19;129;02:09;1.42
2023-08-01;146;"tvheute.at - das TV-Magazin";service;OK;727081;10.28;830674;3950152;16367039;92.06;174;02:54;4.14
2023-08-01;148;"willhaben.at";service;OK;4655403;65.819;8535608;89138629;1362322226;91.98;552;09:12;15.28
2023-08-01;151;"MeinBezirk.at";service;OK;2860344;40.44;4161041;15041628;102709983;95.30;157;02:37;6.83
2023-08-01;177;"bvz.at";service;OK;301384;4.261;327453;865582;5435739;95.92;131;02:11;6.28
2023-08-01;179;"krone.at";service;OK;3769333;53.292;6850394;52890882;215735791;89.06;321;05:21;4.08
2023-08-01;184;"arboe.at";service;OK;46956;0.664;57300;72003;118653;78.12;141;02:21;1.65
2023-08-01;185;"apo24.at";service;OK;0;0;0;4;5;80.00;3;00:03;1.25
2023-08-01;188;"tele.at";service;OK;175025;2.475;160296;1191235;6647636;95.13;201;03:21;5.58
2023-08-01;230;"miss.at";service;OK;74294;1.05;306770;635725;1068363;43.51;101;01:41;1.68
2023-08-01;349;"mail.a1.net";service;OK;204919;2.897;157456;1095634;5026222;93.96;210;03:30;4.59
2023-08-01;376;"world.a1.net";service;OK;176789;2.499;205589;1305728;2519892;96.40;438;07:18;1.93
2023-08-01;391;"yesss.at";service;OK;108861;1.539;82640;212246;577829;91.27;285;04:45;2.72
2023-08-01;407;"sportbusinessmagazin.com - Sport Business Magazin";service;OK;2660;0.038;2668;3132;4216;9.72;114;01:54;1.35
2023-08-01;416;"freizeit.at";service;OK;442778;6.26;611763;989401;1383175;77.70;141;02:21;1.40
2023-08-01;454;"automotive.at";service;OK;2284;0.032;9258;10799;13705;51.03;96;01:36;1.27
2023-08-01;455;"die-wirtschaft.at";service;OK;1080;0.015;10202;10871;12404;37.32;66;01:06;1.14
2023-08-01;456;"gast.at";service;OK;9254;0.131;15403;17146;20313;56.35;105;01:45;1.18
2023-08-01;457;"handwerkundbau.at";service;OK;13366;0.189;50873;62791;71158;27.45;49;00:49;1.13
2023-08-01;458;"trafikantenzeitung.at";service;OK;12408;0.175;22589;25935;32430;60.91;118;01:58;1.25
2023-08-01;494;"exxpress.at";service;OK;1100693;15.562;1484522;4126388;8538676;78.70;270;04:30;2.07
2023-08-01;533;"MeinMed.at";service;OK;123452;1.745;611811;790270;919570;18.42;164;02:44;1.16
2023-08-01;568;"lebexund.jetzt";service;OK;21639;0.306;15860;18898;30352;88.38;141;02:21;1.61
2023-08-01;601;"styleupyourlife.at";service;OK;211724;2.993;301197;431144;1005537;76.05;129;02:09;2.33
2023-08-01;816;"falstaff.com";service;OK;319854;4.522;1016121;1501620;3070471;36.36;176;02:56;2.04
2023-09-01;2;"ausschreibung.at - Ausschreibungen für die Bauwirtschaft";service;OK;5346;0.076;11972;30313;121228;92.72;254;04:14;4.00
2023-09-01;3;"vienna.at - VIENNA ONLINE";service;OK;889649;12.578;1044356;2293625;3970616;89.36;146;02:26;1.73
2023-09-01;4;"vol.at - VORARLBERG ONLINE";service;OK;1203664;17.018;1572227;9834542;33229956;89.43;274;04:34;3.38
2023-09-01;7;"automobile.at";service;OK;47949;0.678;115572;144634;1239525;79.93;143;02:23;8.57
2023-09-01;8;"bdb.at - BAUDATENBANK.AT - Partner der Bauwirtschaft";service;OK;6046;0.085;14861;18275;26723;76.75;110;01:50;1.46
2023-09-01;9;"cineplexx.at";service;OK;0;0;23;108;114;92.11;24;00:24;1.06
2023-09-01;13;"gastro.news - Gastro News";service;OK;36448;0.515;61232;79835;138084;75.86;154;02:34;1.73
2023-09-01;14;"derstandard.at - derStandard.at";service;OK;2777723;39.272;5290214;27537990;114925371;85.11;452;07:32;4.17
2023-09-01;18;"elektro.at ";service;OK;10603;0.15;17573;25923;41155;71.03;151;02:31;1.59
2023-09-01;20;"falter.at ";service;OK;364747;5.157;480328;802299;1782522;87.11;197;03:17;2.22
2023-09-01;27;"fondsprofessionell.at - FONDS professionell";service;OK;29605;0.419;32699;66504;238394;79.03;224;03:44;3.58
2023-09-01;29;"gmx.at - GMX.at";service;OK;2288421;32.354;2922488;72215693;360335975;94.67;360;06:00;4.99
2023-09-01;30;"gmx.net - GMX.at";service;OK;1180857;16.695;1369527;9740990;111856540;94.76;481;08:01;11.48
2023-09-01;34;"heute.at";service;OK;3221569;45.547;5594742;30163646;97704919;92.39;207;03:27;3.24
2023-09-01;37;"industriemagazin.at - Das österreichische Industriemagazin";service;OK;19881;0.281;39286;51848;76598;70.46;147;02:27;1.48
2023-09-01;38;"kosmo.at";service;OK;84049;1.188;165064;291944;390910;65.27;128;02:08;1.34
2023-09-01;40;"kronehit.at";service;OK;143879;2.034;195332;494767;1104081;84.26;221;03:41;2.23
2023-09-01;42;"netdoktor.at";service;OK;391342;5.533;439655;632051;995186;91.56;137;02:17;1.57
2023-09-01;46;"autorevue.at";service;OK;226775;3.206;385819;499508;603022;52.74;142;02:22;1.21
2023-09-01;47;"gusto.at";service;OK;261358;3.695;332537;467807;698797;68.11;170;02:50;1.49
2023-09-01;48;"news.at";service;OK;285687;4.039;383585;621324;12074254;92.58;206;03:26;19.43
2023-09-01;49;"trend.at";service;OK;136386;1.928;175261;239677;307816;76.32;144;02:24;1.28
2023-09-01;50;"tv-media.at";service;OK;140137;1.981;165767;1083280;4838026;96.96;167;02:47;4.47
2023-09-01;51;"woman.at ";service;OK;212263;3.001;447698;621334;2315315;68.03;106;01:46;3.73
2023-09-01;54;"noen.at - NÖN";service;OK;1083667;15.321;1277587;4940086;25309072;96.47;162;02:42;5.12
2023-09-01;57;"oe24.at";service;OK;2613082;36.944;4669339;17845421;121760743;88.87;204;03:24;6.82
2023-09-01;58;"wetter.at";service;OK;780754;11.039;994187;2224787;19446382;82.63;96;01:36;8.74
2023-09-01;64;"nachrichten.at - Nachrichten.at";service;OK;1645940;23.271;2276888;8689505;27695687;91.38;209;03:29;3.19
2023-09-01;67;"orf.at";service;OK;4877764;68.963;11377203;99667210;479127511;90.03;360;06:00;4.81
2023-09-01;74;"kochbar.de";service;OK;0;0;3;3;8;100.00;208;03:28;2.67
2023-09-01;75;"rtl.de";service;OK;0;0;4;30;37;89.19;13;00:13;1.23
2023-09-01;76;"vip.de";service;OK;0;0;0;20;25;100.00;84;01:24;1.25
2023-09-01;78;"tvnow.at";service;OK;0;0;433;762;1662;97.17;150;02:30;2.18
2023-09-01;80;"salzburg24.at";service;OK;1005885;14.221;1290811;5639034;35945856;92.96;200;03:20;6.37
2023-09-01;81;"sn.at - Salzburger Nachrichten";service;OK;1055435;14.922;1410011;3546013;24115317;86.51;194;03:14;6.80
2023-09-01;83;"diepresse.com";service;OK;1091473;15.432;1624627;5106082;13329053;87.28;221;03:41;2.61
2023-09-01;84;"kleinezeitung.at";service;OK;2189560;30.957;3431448;14763153;49531788;92.43;223;03:43;3.36
2023-09-01;87;"ichkoche.at";service;OK;714633;10.104;960890;1550060;3422744;82.76;171;02:51;2.21
2023-09-01;88;"ligaportal.at";service;OK;1080522;15.277;1330259;10915882;79712280;96.14;483;08:03;7.30
2023-09-01;94;"servustv.com";service;OK;639616;9.043;1257774;2788428;7228955;59.69;256;04:16;2.59
2023-09-01;96;"bergwelten.com";service;OK;182730;2.583;600775;930915;1451091;33.59;210;03:30;1.56
2023-09-01;97;"servus.com";service;OK;157937;2.233;298884;385722;531645;51.43;122;02:02;1.38
2023-09-01;98;"speedweek.com";service;OK;202941;2.869;1102098;4051623;7089265;16.07;260;04:20;1.75
2023-09-01;103;"skysportaustria.at - Sky Österreich";service;OK;396660;5.608;477995;1365329;4288840;93.41;198;03:18;3.14
2023-09-01;105;"solidbau.at - SOLID - Wirtschaft und Technik am Bau";service;OK;3762;0.053;12107;17222;26489;78.75;140;02:20;1.54
2023-09-01;107;"laola1.at";service;OK;1190421;16.83;1513556;6507528;18327721;88.59;244;04:04;2.82
2023-09-01;110;"springermedizin.at - Springer Medizin";service;OK;2165;0.031;17919;21156;48050;29.27;117;01:57;2.27
2023-09-01;112;"atv.at";service;NO_DATA;;;;;;;;;
2023-09-01;113;"prosieben.at - ProSieben.at";service;NO_DATA;;;;;;;;;
2023-09-01;114;"puls4.com";service;NO_DATA;;;;;;;;;
2023-09-01;115;"sat1.at";service;NO_DATA;;;;;;;;;
2023-09-01;116;"sixx.at";service;NO_DATA;;;;;;;;;
2023-09-01;117;"songtexte.com";service;NO_DATA;;;;;;;;;
2023-09-01;118;"wetter.com";service;NO_DATA;;;;;;;;;
2023-09-01;122;"tips.at";service;OK;951269;13.449;1053901;2694097;4000995;94.45;156;02:36;1.49
2023-09-01;123;"regionaljobs.at";service;OK;27614;0.39;108024;332260;675547;16.94;51;00:51;2.03
2023-09-01;126;"tt.com";service;OK;1106696;15.647;1623912;7305335;22897912;87.78;208;03:28;3.13
2023-09-01;128;"k.at";service;OK;97432;1.378;355787;429867;498778;29.28;82;01:22;1.16
2023-09-01;129;"profil.at";service;OK;336191;4.753;405014;645674;1075610;80.98;216;03:36;1.67
2023-09-01;131;"events.at";service;OK;163743;2.315;188789;246616;471518;89.21;155;02:35;1.91
2023-09-01;132;"film.at";service;OK;340679;4.817;965811;1245708;1949173;43.42;120;02:00;1.56
2023-09-01;133;"futurezone.at - FUTUREZONE.at";service;OK;341809;4.833;506033;1027201;1808981;70.82;199;03:19;1.76
2023-09-01;134;"kurier.at - KURIER.at";service;OK;2386870;33.746;4346567;14290986;30002623;85.35;193;03:13;2.10
2023-09-01;135;"motor.at";service;OK;210021;2.969;377635;460187;624430;58.24;142;02:22;1.36
2023-09-01;146;"tvheute.at - das TV-Magazin";service;OK;582571;8.237;611114;3179555;13313062;92.69;169;02:49;4.19
2023-09-01;148;"willhaben.at";service;OK;4527009;64.004;8413678;88710160;1357022477;93.07;553;09:13;15.30
2023-09-01;151;"MeinBezirk.at";service;OK;2645359;37.401;3924811;12537848;88282564;95.63;149;02:29;7.04
2023-09-01;177;"bvz.at";service;OK;236516;3.344;264919;709684;4611478;95.90;136;02:16;6.50
2023-09-01;179;"krone.at";service;OK;3412234;48.243;6396497;47317469;283001865;86.71;323;05:23;5.98
2023-09-01;184;"arboe.at";service;OK;72814;1.029;61571;77509;136700;79.96;138;02:18;1.76
2023-09-01;185;"apo24.at";service;OK;0;0;0;3;3;100.00;0;00:00;1.00
2023-09-01;188;"tele.at";service;OK;81960;1.159;79171;948397;5759069;95.05;202;03:22;6.07
2023-09-01;230;"miss.at";service;OK;51022;0.721;266054;514840;722839;32.34;94;01:34;1.40
2023-09-01;349;"mail.a1.net";service;OK;174198;2.463;152823;1085781;5000560;93.39;213;03:33;4.61
2023-09-01;376;"world.a1.net";service;OK;188963;2.672;194347;1199951;2299430;96.91;437;07:17;1.92
2023-09-01;391;"yesss.at";service;OK;75840;1.072;80666;202745;562349;91.69;290;04:50;2.77
2023-09-01;407;"sportbusinessmagazin.com - Sport Business Magazin";service;OK;0;0;1990;2405;3339;9.04;107;01:47;1.39
2023-09-01;416;"freizeit.at";service;OK;383159;5.417;526324;789875;1006612;73.50;133;02:13;1.27
2023-09-01;454;"automotive.at";service;NO_DATA;;;;;;;;;
2023-09-01;455;"die-wirtschaft.at";service;NO_DATA;;;;;;;;;
2023-09-01;456;"gast.at";service;NO_DATA;;;;;;;;;
2023-09-01;457;"handwerkundbau.at";service;NO_DATA;;;;;;;;;
2023-09-01;458;"trafikantenzeitung.at";service;NO_DATA;;;;;;;;;
2023-09-01;494;"exxpress.at";service;NO_DATA;;;;;;;;;
2023-09-01;533;"MeinMed.at";service;OK;86765;1.227;474194;604159;714789;19.45;141;02:21;1.18
2023-09-01;568;"lebexund.jetzt";service;OK;4913;0.069;16554;19078;27118;76.81;120;02:00;1.42
2023-09-01;601;"styleupyourlife.at";service;OK;225444;3.187;287358;397597;980366;82.07;131;02:11;2.47
2023-09-01;816;"falstaff.com";service;OK;380406;5.378;971502;1463118;2873352;38.34;176;02:56;1.96
2023-10-01;2;"ausschreibung.at - Ausschreibungen für die Bauwirtschaft";service;OK;6385;0.09;13437;34590;136299;93.32;252;04:12;3.94
2023-10-01;3;"vienna.at - VIENNA ONLINE";service;OK;889356;12.574;1031432;2240439;3875460;89.40;144;02:24;1.73
2023-10-01;4;"vol.at - VORARLBERG ONLINE";service;OK;1276303;18.045;1627491;10431037;33648896;90.01;279;04:39;3.23
2023-10-01;7;"automobile.at";service;OK;60097;0.85;98931;152051;1680147;61.48;127;02:07;11.05
2023-10-01;8;"bdb.at - BAUDATENBANK.AT - Partner der Bauwirtschaft";service;OK;7065;0.1;16543;20487;31592;78.22;115;01:55;1.54
2023-10-01;13;"gastro.news - Gastro News";service;OK;72136;1.02;81905;114222;253374;83.32;185;03:05;2.22
2023-10-01;14;"derstandard.at - derStandard.at";service;OK;3094884;43.756;5941908;31610322;141692307;86.28;448;07:28;4.48
2023-10-01;18;"elektro.at ";service;OK;18617;0.263;19110;27886;41669;71.98;143;02:23;1.49
2023-10-01;20;"falter.at ";service;OK;321618;4.547;392045;702725;1342636;89.99;182;03:02;1.91
2023-10-01;27;"fondsprofessionell.at - FONDS professionell";service;OK;0;0;6;97;149;87.25;104;01:44;1.54
2023-10-01;29;"gmx.at - GMX.at";service;OK;2312983;32.702;2964794;75831093;388484988;95.20;368;06:08;5.12
2023-10-01;30;"gmx.net - GMX.at";service;OK;865825;12.241;1009172;7936714;104983889;93.26;585;09:45;13.23
2023-10-01;34;"heute.at";service;OK;3623731;51.233;5848139;29411858;90029351;92.89;214;03:34;3.06
2023-10-01;37;"industriemagazin.at - Das österreichische Industriemagazin";service;OK;23867;0.337;45824;59038;87795;70.08;141;02:21;1.49
2023-10-01;38;"kosmo.at";service;OK;100083;1.415;193670;333173;444048;68.91;128;02:08;1.33
2023-10-01;40;"kronehit.at";service;OK;64260;0.909;67525;189706;569158;81.94;333;05:33;3.00
2023-10-01;42;"netdoktor.at";service;OK;324137;4.583;404101;586148;963516;92.56;100;01:40;1.64
2023-10-01;46;"autorevue.at";service;OK;161713;2.286;316923;407273;507617;53.96;129;02:09;1.25
2023-10-01;47;"gusto.at";service;OK;363995;5.146;448618;649417;993549;68.06;181;03:01;1.53
2023-10-01;48;"news.at";service;OK;368787;5.214;427770;695200;13208497;92.99;208;03:28;19.00
2023-10-01;49;"trend.at";service;NO_DATA;;;;;;;;;
2023-10-01;50;"tv-media.at";service;OK;175687;2.484;195359;1239036;5236293;96.89;170;02:50;4.23
2023-10-01;51;"woman.at ";service;OK;301585;4.264;499690;698712;2538269;67.11;104;01:44;3.63
2023-10-01;54;"noen.at - NÖN";service;OK;1219830;17.246;1435509;5792739;33796241;96.85;150;02:30;5.83
2023-10-01;57;"oe24.at";service;OK;2910936;41.156;4886668;20307337;133766576;90.23;216;03:36;6.59
2023-10-01;58;"wetter.at";service;OK;862513;12.194;1028544;2414519;19234940;86.22;97;01:37;7.97
2023-10-01;64;"nachrichten.at - Nachrichten.at";service;NO_DATA;;;;;;;;;
2023-10-01;67;"orf.at";service;OK;5159123;72.941;12215541;112695595;541048872;90.65;373;06:13;4.80
2023-10-01;74;"kochbar.de";service;OK;0;0;2;2;2;100.00;0;00:00;1.00
2023-10-01;75;"rtl.de";service;OK;0;0;0;17;25;100.00;1;00:01;1.47
2023-10-01;76;"vip.de";service;OK;0;0;0;14;18;88.89;43;00:43;1.29
2023-10-01;78;"tvnow.at";service;OK;0;0;108;293;695;99.14;87;01:27;2.37
2023-10-01;80;"salzburg24.at";service;OK;1057061;14.945;1360913;5722452;26098744;93.25;203;03:23;4.56
2023-10-01;81;"sn.at - Salzburger Nachrichten";service;OK;1051223;14.862;1323947;3278547;24928475;88.75;201;03:21;7.60
2023-10-01;83;"diepresse.com";service;OK;1411733;19.959;2092991;6856797;16556466;87.99;224;03:44;2.41
2023-10-01;84;"kleinezeitung.at";service;OK;2429025;34.342;3692638;15426213;50960300;93.84;213;03:33;3.30
2023-10-01;87;"ichkoche.at";service;OK;627033;8.865;774169;1173401;2507822;82.14;176;02:56;2.14
2023-10-01;88;"ligaportal.at";service;OK;1153767;16.312;1374612;10941189;75668838;96.63;456;07:36;6.92
2023-10-01;94;"servustv.com";service;OK;674253;9.533;1144586;2666509;7461019;59.42;267;04:27;2.80
2023-10-01;96;"bergwelten.com";service;OK;167714;2.371;491982;716109;1096339;31.95;188;03:08;1.53
2023-10-01;97;"servus.com";service;OK;230696;3.262;380554;509571;702294;56.04;144;02:24;1.38
2023-10-01;98;"speedweek.com";service;OK;258792;3.659;1585540;5509242;8597917;15.96;255;04:15;1.56
2023-10-01;103;"skysportaustria.at - Sky Österreich";service;OK;475259;6.719;512021;1405271;4103748;93.45;188;03:08;2.92
2023-10-01;105;"solidbau.at - SOLID - Wirtschaft und Technik am Bau";service;OK;3808;0.054;14782;19463;28994;83.69;139;02:19;1.49
2023-10-01;107;"laola1.at";service;OK;1371892;19.396;1814056;7160620;18109332;88.00;231;03:51;2.53
2023-10-01;110;"springermedizin.at - Springer Medizin";service;OK;5301;0.075;18831;21408;35107;35.87;100;01:40;1.64
2023-10-01;112;"atv.at";service;OK;266777;3.772;308983;714763;2012858;86.81;216;03:36;2.82
2023-10-01;113;"prosieben.at - ProSieben.at";service;OK;305165;4.315;321672;599287;1002091;90.71;140;02:20;1.67
2023-10-01;114;"puls4.com";service;OK;59170;0.837;69171;144840;319004;85.36;174;02:54;2.20
2023-10-01;115;"sat1.at";service;OK;417439;5.902;415853;1097746;2557454;96.28;183;03:03;2.33
2023-10-01;116;"sixx.at";service;OK;70901;1.002;50067;115688;231184;84.40;135;02:15;2.00
2023-10-01;117;"songtexte.com";service;OK;273080;3.861;284852;428105;662689;98.93;187;03:07;1.55
2023-10-01;118;"wetter.com";service;OK;1129004;15.962;1223081;4959468;9004932;95.12;177;02:57;1.82
2023-10-01;122;"tips.at";service;OK;1034572;14.627;1222960;2960097;4412326;92.69;159;02:39;1.49
2023-10-01;123;"regionaljobs.at";service;OK;22663;0.32;114654;365184;699580;16.55;47;00:47;1.92
2023-10-01;126;"tt.com";service;OK;1146543;16.21;1610380;7275096;22915387;89.19;212;03:32;3.15
2023-10-01;128;"k.at";service;OK;91734;1.297;326803;406100;479102;20.92;79;01:19;1.18
2023-10-01;129;"profil.at";service;OK;501198;7.086;566655;872314;1407806;87.12;203;03:23;1.61
2023-10-01;131;"events.at";service;OK;185549;2.623;207663;276703;540004;88.83;156;02:36;1.95
2023-10-01;132;"film.at";service;OK;374079;5.289;1184932;1531419;2499778;44.15;122;02:02;1.63
2023-10-01;133;"futurezone.at - FUTUREZONE.at";service;OK;340363;4.812;604829;1190848;2063895;69.63;190;03:10;1.73
2023-10-01;134;"kurier.at - KURIER.at";service;OK;2707174;38.275;4794499;16016126;32373673;85.68;197;03:17;2.02
2023-10-01;135;"motor.at";service;OK;209387;2.96;355003;454832;609299;63.30;137;02:17;1.34
2023-10-01;146;"tvheute.at - das TV-Magazin";service;OK;576516;8.151;589244;3459749;14875469;93.22;172;02:52;4.30
2023-10-01;148;"willhaben.at";service;OK;4598014;65.008;8301004;88361233;1362098525;93.29;562;09:22;15.42
2023-10-01;151;"MeinBezirk.at";service;OK;3267695;46.2;5040508;15490852;144400434;95.81;139;02:19;9.32
2023-10-01;177;"bvz.at";service;OK;218945;3.096;245262;680072;4248962;96.32;133;02:13;6.25
2023-10-01;179;"krone.at";service;NO_DATA;;;;;;;;;
2023-10-01;184;"arboe.at";service;OK;58872;0.832;49098;63413;120818;86.44;147;02:27;1.91
2023-10-01;185;"apo24.at";service;OK;0;0;0;0;0;0.00;0;00:00;0.00
2023-10-01;188;"tele.at";service;OK;194986;2.757;182566;1341670;7120555;95.17;200;03:20;5.31
2023-10-01;230;"miss.at";service;OK;58026;0.82;241566;463242;670261;33.96;57;00:57;1.45
2023-10-01;349;"mail.a1.net";service;OK;159359;2.253;156140;1123300;5310990;95.24;215;03:35;4.73
2023-10-01;376;"world.a1.net";service;OK;174682;2.47;185704;1013236;1888126;97.39;434;07:14;1.86
2023-10-01;391;"yesss.at";service;OK;75476;1.067;72720;190197;525786;91.92;301;05:01;2.76
2023-10-01;407;"sportbusinessmagazin.com - Sport Business Magazin";service;OK;954;0.013;6317;8135;17026;43.36;141;02:21;2.09
2023-10-01;416;"freizeit.at";service;OK;200244;2.831;293858;383204;504438;73.98;125;02:05;1.32
2023-10-01;454;"automotive.at";service;OK;1778;0.025;11094;12968;16310;51.26;95;01:35;1.26
2023-10-01;455;"die-wirtschaft.at";service;OK;3090;0.044;12005;14321;16234;36.00;60;01:00;1.13
2023-10-01;456;"gast.at";service;OK;12553;0.177;18986;20317;23588;52.03;88;01:28;1.16
2023-10-01;457;"handwerkundbau.at";service;OK;22756;0.322;52565;59763;70446;41.11;66;01:06;1.18
2023-10-01;458;"trafikantenzeitung.at";service;OK;8291;0.117;14104;15983;20193;64.97;109;01:49;1.26
2023-10-01;494;"exxpress.at";service;NO_DATA;;;;;;;;;
2023-10-01;533;"MeinMed.at";service;OK;109508;1.548;486194;615183;717992;19.02;130;02:10;1.17
2023-10-01;568;"lebexund.jetzt";service;OK;13372;0.189;20447;25179;54673;77.74;113;01:53;2.17
2023-10-01;601;"styleupyourlife.at";service;OK;365454;5.167;465708;694562;1654788;81.24;133;02:13;2.38
2023-10-01;816;"falstaff.com";service;OK;519879;7.35;1269788;2007408;3882897;42.39;176;02:56;1.93
2023-10-01;1103;"puls24.at";service;OK;763939;10.801;1024533;2051119;4487179;87.13;192;03:12;2.19
2023-11-01;2;"ausschreibung.at - Ausschreibungen für die Bauwirtschaft";service;OK;507;0.007;5931;16109;76722;94.02;277;04:37;4.76
2023-11-01;3;"vienna.at - VIENNA ONLINE";service;OK;1031960;14.59;1125449;2344795;3915391;90.18;142;02:22;1.67
2023-11-01;4;"vol.at - VORARLBERG ONLINE";service;OK;1336558;18.897;1748485;10332870;31185111;90.19;271;04:31;3.02
2023-11-01;7;"automobile.at";service;OK;44004;0.622;85314;148577;781956;78.75;110;01:50;5.26
2023-11-01;8;"bdb.at - BAUDATENBANK.AT - Partner der Bauwirtschaft";service;OK;6203;0.088;9713;12080;23190;77.21;109;01:49;1.92
2023-11-01;13;"gastro.news - Gastro News";service;OK;48242;0.682;82610;117986;226468;77.69;149;02:29;1.92
2023-11-01;14;"derstandard.at - derStandard.at";service;OK;2972018;42.019;5750848;29525201;118497310;86.92;437;07:17;4.01
2023-11-01;18;"elektro.at ";service;OK;13359;0.189;21265;31201;46006;69.45;136;02:16;1.47
2023-11-01;20;"falter.at ";service;OK;418315;5.914;476996;766079;1551879;89.48;198;03:18;2.03
2023-11-01;27;"fondsprofessionell.at - FONDS professionell";service;OK;0;0;0;54;88;89.77;120;02:00;1.63
2023-11-01;29;"gmx.at - GMX.at";service;OK;2332047;32.971;2997970;76568306;387500947;95.34;380;06:20;5.06
2023-11-01;30;"gmx.net - GMX.at";service;OK;1028857;14.546;1271399;8820537;110460173;91.71;524;08:44;12.52
2023-11-01;34;"heute.at";service;OK;3437416;48.599;5719653;29926779;77942414;92.72;220;03:40;2.60
2023-11-01;37;"industriemagazin.at - Das österreichische Industriemagazin";service;OK;24255;0.343;44289;60150;83504;83.90;175;02:55;1.39
2023-11-01;38;"kosmo.at";service;OK;92863;1.313;164399;274811;375110;69.64;115;01:55;1.36
2023-11-01;40;"kronehit.at";service;OK;116875;1.652;113965;257143;814362;86.78;282;04:42;3.17
2023-11-01;42;"netdoktor.at";service;OK;344296;4.868;454700;603638;1005946;91.98;104;01:44;1.67
2023-11-01;46;"autorevue.at";service;OK;146889;2.077;282238;369024;474651;56.81;127;02:07;1.29
2023-11-01;47;"gusto.at";service;OK;344951;4.877;499086;727766;1090126;69.14;189;03:09;1.50
2023-11-01;48;"news.at";service;OK;389894;5.512;551908;875542;13539986;89.38;196;03:16;15.46
2023-11-01;49;"trend.at";service;OK;105153;1.487;98038;132729;186356;84.12;181;03:01;1.40
2023-11-01;50;"tv-media.at";service;OK;169833;2.401;186912;1210929;5141591;97.13;166;02:46;4.25
2023-11-01;51;"woman.at ";service;OK;186828;2.641;407910;542268;2089239;69.25;105;01:45;3.85
2023-11-01;54;"noen.at - NÖN";service;OK;1139672;16.113;1340020;5058265;20873610;96.60;154;02:34;4.13
2023-11-01;57;"oe24.at";service;OK;2810861;39.741;4768976;19768532;133124179;90.44;209;03:29;6.73
2023-11-01;58;"wetter.at";service;OK;1055078;14.917;1369679;3327426;16480208;87.08;112;01:52;4.95
